#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
CLU_790 3106200023493 7445 
CLU_790 3106200022632 13911 
CLU_790 3106200022624 14686 
CLU_790 3106200022705 15715 
CLU_790 3106200022713 17040 
CLU_790 3106200022659 11280 
CLU_790 3106200022640 11280 
CLU_790 3106200022586 11601 
CLU_790 3106203232271 16131 
CLU_790 3106200022608 16422 
CLU_790 3106200022748 15202 
CLU_790 3106200022756 12332 
CLU_790 3106203015998 11858 
CLU_790 3106203008525 16901 
CLU_790 3106200022543 15611 
CLU_790 3106200022675 11706 
CLU_790 3106200022578 13134 
CLU_790 3106200022616 14093 
CLU_790 3106200023043 7221 
CLU_790 3106200023035 8804 
CLU_790 3106200023132 8861 
CLU_790 3106205432243 6251 
CLU_790 3106200023140 3736 
CLU_790 3106200023094 4263 
CLU_790 3106202820609 6143 
CLU_790 3106204908732 6815 
CLU_790 3106200023159 6644 
CLU_790 3106200023787 8123 
CLU_790 3106200023248 7871 
CLU_790 3106205219175 8526 
CLU_790 3106200023795 7139 
CLU_790 3106200023256 6523 
CLU_790 3106200023264 6889 
CLU_790 3106202695456 7908 
CLU_790 3106205866383 7008 
CLU_790 3106200023728 4529 
CLU_790 3106200023213 5783 
CLU_790 3106200023817 8352 
CLU_790 3106209166718 9675 
CLU_790 3106200023701 10584 
CLU_790 3106200023779 10217 
CLU_790 3106202695421 6977 
CLU_790 3106200023221 5752 
CLU_790 3106200023515 8641 
CLU_790 3106200023744 11151 
CLU_790 3106200023655 12720 
CLU_790 3106209166793 9816 
CLU_790 3106200023671 9675 
CLU_790 3106203411451 9663 
CLU_790 3106200023604 11785 
CLU_790 3106200023639 13118 
CLU_790 3106200023663 12136 
CLU_790 3106200023574 11717 
CLU_790 3106200023647 10805 
CLU_790 3106206368379 10306 
CLU_790 3106200023620 12931 
CLU_790 3106200023698 12588 
CLU_790 3106200023019 9501 
CLU_790 3106200023612 10687 
CLU_790 3106205471532 13118 
CLU_790 3106200023590 9756 
CLU_790 3106203426637 12042 
CLU_791 3106200022772 5501 
CLU_791 3106200023388 3229 
CLU_791 3106200024155 7254 
CLU_791 3106200024139 6283 
CLU_791 3106200024104 4762 
CLU_791 3106200024147 5105 
CLU_791 3106200024120 3843 
CLU_791 3106202695766 3434 
CLU_791 3106207772106 3477 
CLU_791 3106200024163 6692 
CLU_791 3106200024090 4393 
CLU_791 3106203002446 3582 
CLU_791 3106200022950 3654 
CLU_791 3106200023000 2396 
CLU_791 3106200022993 3382 
CLU_791 3106200022853 5087 
CLU_791 3106200022861 5157 
CLU_791 3106200022926 1400 
CLU_791 3106200022969 2207 
CLU_791 3106200022888 1933 
CLU_791 3106200022845 2019 
CLU_791 3106200022896 4911 
CLU_791 3106200023183 1977 
CLU_791 3106200023175 3179 
CLU_791 3106200023191 2451 
CLU_791 3106200023167 1794 
CLU_791 3106202695731 1573 
CLU_791 3106200023205 1508 
CLU_791 3106200023108 3369 
CLU_791 3106200023086 3025 
CLU_791 3106200023868 8292 
CLU_791 3106202695448 9060 
CLU_791 3106200023906 8930 
CLU_791 3106200023884 9443 
CLU_791 3106202695774 3851 
CLU_791 3106200023825 3406 
CLU_791 3106200024015 2657 
CLU_791 3106203451658 4549 
CLU_791 3106202695464 6982 
CLU_791 3106200023841 8422 
CLU_791 3106200023914 5986 
CLU_791 3106200023965 10217 
CLU_791 3106200023957 3038 
CLU_791 3106200024171 6649 
CLU_791 3106200555142 10166 
CLU_791 3106202695499 6576 
CLU_791 3106200023434 9513 
CLU_791 3106200023760 9513 
CLU_791 3106200023442 7827 
CLU_791 3106200023736 7986 
CLU_791 3106203286401 9688 
CLU_791 3106200023396 10266 
CLU_791 3106200023337 7639 
CLU_791 3106200023418 8894 
CLU_791 3106200023469 10151 
CLU_791 3106200023361 10396 
CLU_791 3106200023930 10396 
CLU_791 3106209077324 11034 
CLU_791 3106202695472 10823 
CLU_791 3106202695480 9339 
CLU_791 3106200023345 8998 
CLU_791 3106200023450 6657 
CLU_791 3106200023426 10552 
CLU_791 3106200023558 8794 
CLU_791 3106200023531 4357 
CLU_791 3106200023507 3836 
CLU_791 3106200024023 9249 
CLU_791 3106207995369 8274 
CLU_791 3106200024007 8274 
CLU_791 3106200023892 6022 
CLU_791 3106202708310 6809 
CLU_791 3106205618312 5761 
CLU_791 3106200023477 7123 
CLU_791 3106200023485 8808 
CLU_791 3106200023493 7388 
CLU_791 3106200022632 14383 
CLU_791 3106200022624 15166 
CLU_791 3106200022705 16168 
CLU_791 3106200022713 17512 
CLU_791 3106200022659 11731 
CLU_791 3106200022640 11731 
CLU_791 3106200022586 12066 
CLU_791 3106203232271 16548 
CLU_791 3106200022608 16849 
CLU_791 3106200022748 15663 
CLU_791 3106200022756 12814 
CLU_791 3106203015998 12341 
CLU_791 3106203008525 17370 
CLU_791 3106200022543 16029 
CLU_791 3106200022675 12197 
CLU_791 3106200022578 13607 
CLU_791 3106200022616 14547 
CLU_791 3106200023043 6730 
CLU_791 3106200023035 8314 
CLU_791 3106200023132 8374 
CLU_791 3106205432243 5793 
CLU_791 3106200023140 3255 
CLU_791 3106200023094 3789 
CLU_791 3106202820609 5653 
CLU_791 3106204908732 6337 
CLU_791 3106200023159 6158 
CLU_791 3106200023787 7691 
CLU_791 3106200023248 7433 
CLU_791 3106205219175 8092 
CLU_791 3106200023795 6684 
CLU_791 3106200023256 6074 
CLU_791 3106200023264 6505 
CLU_791 3106202695456 7430 
CLU_791 3106205866383 6521 
CLU_791 3106200023728 4101 
CLU_791 3106200023213 5391 
CLU_791 3106200023817 7991 
CLU_791 3106209166718 9246 
CLU_791 3106200023701 10183 
CLU_791 3106200023779 9792 
CLU_791 3106202695421 6561 
CLU_791 3106200023221 5304 
CLU_791 3106200023515 8377 
CLU_791 3106200023744 10874 
CLU_791 3106200023655 12404 
CLU_791 3106209166793 9532 
CLU_791 3106200023671 9424 
CLU_791 3106203411451 9470 
CLU_791 3106200023604 11620 
CLU_791 3106200023639 12777 
CLU_791 3106200023663 11793 
CLU_791 3106200023574 11342 
CLU_791 3106200023647 10440 
CLU_791 3106206368379 9962 
CLU_791 3106200023620 12666 
CLU_791 3106200023698 12365 
CLU_791 3106200023019 9129 
CLU_791 3106200023612 10451 
CLU_791 3106205471532 12777 
CLU_791 3106200023590 9429 
CLU_791 3106203426637 11796 
CLU_792 3106200022772 5883 
CLU_792 3106200023388 3578 
CLU_792 3106200024155 7624 
CLU_792 3106200024139 6650 
CLU_792 3106200024104 5147 
CLU_792 3106200024147 5492 
CLU_792 3106200024120 4224 
CLU_792 3106202695766 3826 
CLU_792 3106207772106 3827 
CLU_792 3106200024163 7035 
CLU_792 3106200024090 4668 
CLU_792 3106203002446 3823 
CLU_792 3106200022950 3773 
CLU_792 3106200023000 2318 
CLU_792 3106200022993 3721 
CLU_792 3106200022853 5422 
CLU_792 3106200022861 5289 
CLU_792 3106200022926 1743 
CLU_792 3106200022969 2289 
CLU_792 3106200022888 2224 
CLU_792 3106200022845 1840 
CLU_792 3106200022896 5050 
CLU_792 3106200023183 1904 
CLU_792 3106200023175 2948 
CLU_792 3106200023191 2069 
CLU_792 3106200023167 1460 
CLU_792 3106202695731 1592 
CLU_792 3106200023205 1133 
CLU_792 3106200023108 2978 
CLU_792 3106200023086 2698 
CLU_792 3106200023868 8447 
CLU_792 3106202695448 9235 
CLU_792 3106200023906 9017 
CLU_792 3106200023884 9482 
CLU_792 3106202695774 3784 
CLU_792 3106200023825 3367 
CLU_792 3106200024015 2880 
CLU_792 3106203451658 4737 
CLU_792 3106202695464 7124 
CLU_792 3106200023841 8518 
CLU_792 3106200023914 6068 
CLU_792 3106200023965 10292 
CLU_792 3106200023957 3199 
CLU_792 3106200024171 6822 
CLU_792 3106200555142 10194 
CLU_792 3106202695499 6243 
CLU_792 3106200023434 9811 
CLU_792 3106200023760 9811 
CLU_792 3106200023442 8116 
CLU_792 3106200023736 8291 
CLU_792 3106203286401 10022 
CLU_792 3106200023396 10521 
CLU_792 3106200023337 7981 
CLU_792 3106200023418 9163 
CLU_792 3106200023469 10405 
CLU_792 3106200023361 10617 
CLU_792 3106200023930 10617 
CLU_792 3106209077324 11209 
CLU_792 3106202695472 11005 
CLU_792 3106202695480 9656 
CLU_792 3106200023345 9343 
CLU_792 3106200023450 6969 
CLU_792 3106200023426 10840 
CLU_792 3106200023558 8717 
CLU_792 3106200023531 4047 
CLU_792 3106200023507 3568 
CLU_792 3106200024023 9217 
CLU_792 3106207995369 8302 
CLU_792 3106200024007 8302 
CLU_792 3106200023892 6017 
CLU_792 3106202708310 6754 
CLU_792 3106205618312 5454 
CLU_792 3106200023477 6962 
CLU_792 3106200023485 8683 
CLU_792 3106200023493 7228 
CLU_792 3106200022632 14698 
CLU_792 3106200022624 15497 
CLU_792 3106200022705 16456 
CLU_792 3106200022713 17828 
CLU_792 3106200022659 12017 
CLU_792 3106200022640 12017 
CLU_792 3106200022586 12373 
CLU_792 3106203232271 16791 
CLU_792 3106200022608 17104 
CLU_792 3106200022748 15962 
CLU_792 3106200022756 13151 
CLU_792 3106203015998 12676 
CLU_792 3106203008525 17680 
CLU_792 3106200022543 16272 
CLU_792 3106200022675 12563 
CLU_792 3106200022578 13925 
CLU_792 3106200022616 14835 
CLU_792 3106200023043 6358 
CLU_792 3106200023035 7961 
CLU_792 3106200023132 7994 
CLU_792 3106205432243 5512 
CLU_792 3106200023140 2933 
CLU_792 3106200023094 3399 
CLU_792 3106202820609 5280 
CLU_792 3106204908732 6020 
CLU_792 3106200023159 5819 
CLU_792 3106200023787 7304 
CLU_792 3106200023248 7045 
CLU_792 3106205219175 7704 
CLU_792 3106200023795 6293 
CLU_792 3106200023256 5684 
CLU_792 3106200023264 6137 
CLU_792 3106202695456 7042 
CLU_792 3106205866383 6141 
CLU_792 3106200023728 3717 
CLU_792 3106200023213 5020 
CLU_792 3106200023817 7633 
CLU_792 3106209166718 8860 
CLU_792 3106200023701 9807 
CLU_792 3106200023779 9407 
CLU_792 3106202695421 6179 
CLU_792 3106200023221 4914 
CLU_792 3106200023515 8073 
CLU_792 3106200023744 10560 
CLU_792 3106200023655 12067 
CLU_792 3106209166793 9214 
CLU_792 3106200023671 9127 
CLU_792 3106203411451 9209 
CLU_792 3106200023604 11375 
CLU_792 3106200023639 12427 
CLU_792 3106200023663 11442 
CLU_792 3106200023574 10975 
CLU_792 3106200023647 10079 
CLU_792 3106206368379 9612 
CLU_792 3106200023620 12358 
CLU_792 3106200023698 12082 
CLU_792 3106200023019 8765 
CLU_792 3106200023612 10162 
CLU_792 3106205471532 12427 
CLU_792 3106200023590 9088 
CLU_792 3106203426637 11501 
CLU_793 3106200022772 7578 
CLU_793 3106200023388 5782 
CLU_793 3106200024155 9458 
CLU_793 3106200024139 8552 
CLU_793 3106200024104 6114 
CLU_793 3106200024147 7053 
CLU_793 3106200024120 5167 
CLU_793 3106202695766 5295 
CLU_793 3106207772106 6008 
CLU_793 3106200024163 9166 
CLU_793 3106200024090 7179 
CLU_793 3106203002446 3243 
CLU_793 3106200022950 2267 
CLU_793 3106200023000 594 
CLU_793 3106200022993 4139 
CLU_793 3106200022853 5457 
CLU_793 3106200022861 3541 
CLU_793 3106200022926 4120 
CLU_793 3106200022969 1503 
CLU_793 3106200022888 2801 
CLU_793 3106200022845 939 
CLU_793 3106200022896 3386 
CLU_793 3106200023183 4581 
CLU_793 3106200023175 5182 
CLU_793 3106200023191 2508 
CLU_793 3106200023167 3508 
CLU_793 3106202695731 4338 
CLU_793 3106200023205 2298 
CLU_793 3106200023108 3420 
CLU_793 3106200023086 4453 
CLU_793 3106200023868 11176 
CLU_793 3106202695448 11945 
CLU_793 3106200023906 11768 
CLU_793 3106200023884 12207 
CLU_793 3106202695774 6409 
CLU_793 3106200023825 6040 
CLU_793 3106200024015 5530 
CLU_793 3106203451658 7432 
CLU_793 3106202695464 9863 
CLU_793 3106200023841 11270 
CLU_793 3106200023914 8820 
CLU_793 3106200023965 13039 
CLU_793 3106200023957 5922 
CLU_793 3106200024171 9534 
CLU_793 3106200555142 12907 
CLU_793 3106202695499 7512 
CLU_793 3106200023434 12180 
CLU_793 3106200023760 12180 
CLU_793 3106200023442 10543 
CLU_793 3106200023736 10641 
CLU_793 3106203286401 12178 
CLU_793 3106200023396 13061 
CLU_793 3106200023337 10103 
CLU_793 3106200023418 11661 
CLU_793 3106200023469 12946 
CLU_793 3106200023361 13248 
CLU_793 3106200023930 13248 
CLU_793 3106209077324 13918 
CLU_793 3106202695472 13704 
CLU_793 3106202695480 11929 
CLU_793 3106200023345 11415 
CLU_793 3106200023450 9293 
CLU_793 3106200023426 13254 
CLU_793 3106200023558 11254 
CLU_793 3106200023531 5719 
CLU_793 3106200023507 5567 
CLU_793 3106200024023 11847 
CLU_793 3106207995369 11020 
CLU_793 3106200024007 11020 
CLU_793 3106200023892 8707 
CLU_793 3106202708310 9357 
CLU_793 3106205618312 7027 
CLU_793 3106200023477 9264 
CLU_793 3106200023485 11083 
CLU_793 3106200023493 9530 
CLU_793 3106200022632 16948 
CLU_793 3106200022624 17636 
CLU_793 3106200022705 18852 
CLU_793 3106200022713 20065 
CLU_793 3106200022659 14434 
CLU_793 3106200022640 14434 
CLU_793 3106200022586 14686 
CLU_793 3106203232271 19357 
CLU_793 3106200022608 19631 
CLU_793 3106200022748 18303 
CLU_793 3106200022756 15258 
CLU_793 3106203015998 14795 
CLU_793 3106203008525 19949 
CLU_793 3106200022543 18837 
CLU_793 3106200022675 14359 
CLU_793 3106200022578 16163 
CLU_793 3106200022616 17231 
CLU_793 3106200023043 5322 
CLU_793 3106200023035 6441 
CLU_793 3106200023132 7048 
CLU_793 3106205432243 3357 
CLU_793 3106200023140 1813 
CLU_793 3106200023094 3514 
CLU_793 3106202820609 4371 
CLU_793 3106204908732 4173 
CLU_793 3106200023159 4241 
CLU_793 3106200023787 7477 
CLU_793 3106200023248 7170 
CLU_793 3106205219175 7819 
CLU_793 3106200023795 6243 
CLU_793 3106200023256 5777 
CLU_793 3106200023264 6907 
CLU_793 3106202695456 6460 
CLU_793 3106205866383 5301 
CLU_793 3106200023728 4441 
CLU_793 3106200023213 5853 
CLU_793 3106200023817 8473 
CLU_793 3106209166718 8970 
CLU_793 3106200023701 10176 
CLU_793 3106200023779 9533 
CLU_793 3106202695421 6632 
CLU_793 3106200023221 5141 
CLU_793 3106200023515 9523 
CLU_793 3106200023744 11832 
CLU_793 3106200023655 13046 
CLU_793 3106209166793 10491 
CLU_793 3106200023671 10600 
CLU_793 3106203411451 10957 
CLU_793 3106200023604 13186 
CLU_793 3106200023639 13222 
CLU_793 3106200023663 12247 
CLU_793 3106200023574 11533 
CLU_793 3106200023647 10761 
CLU_793 3106206368379 10483 
CLU_793 3106200023620 13653 
CLU_793 3106200023698 13608 
CLU_793 3106200023019 9445 
CLU_793 3106200023612 11673 
CLU_793 3106205471532 13222 
CLU_793 3106200023590 10104 
CLU_793 3106203426637 12924 
CLU_794 3106200022772 7415 
CLU_794 3106200023388 5743 
CLU_794 3106200024155 9304 
CLU_794 3106200024139 8418 
CLU_794 3106200024104 5856 
CLU_794 3106200024147 6872 
CLU_794 3106200024120 4926 
CLU_794 3106202695766 5131 
CLU_794 3106207772106 5960 
CLU_794 3106200024163 9074 
CLU_794 3106200024090 7204 
CLU_794 3106203002446 2867 
CLU_794 3106200022950 1828 
CLU_794 3106200023000 625 
CLU_794 3106200022993 3856 
CLU_794 3106200022853 5096 
CLU_794 3106200022861 3087 
CLU_794 3106200022926 4160 
CLU_794 3106200022969 1291 
CLU_794 3106200022888 2628 
CLU_794 3106200022845 1240 
CLU_794 3106200022896 2931 
CLU_794 3106200023183 4818 
CLU_794 3106200023175 5518 
CLU_794 3106200023191 2931 
CLU_794 3106200023167 3836 
CLU_794 3106202695731 4534 
CLU_794 3106200023205 2635 
CLU_794 3106200023108 3865 
CLU_794 3106200023086 4833 
CLU_794 3106200023868 11295 
CLU_794 3106202695448 12044 
CLU_794 3106200023906 11946 
CLU_794 3106200023884 12424 
CLU_794 3106202695774 6672 
CLU_794 3106200023825 6284 
CLU_794 3106200024015 5622 
CLU_794 3106203451658 7533 
CLU_794 3106202695464 9995 
CLU_794 3106200023841 11441 
CLU_794 3106200023914 8999 
CLU_794 3106200023965 13228 
CLU_794 3106200023957 6049 
CLU_794 3106200024171 9640 
CLU_794 3106200555142 13134 
CLU_794 3106202695499 7948 
CLU_794 3106200023434 12136 
CLU_794 3106200023760 12136 
CLU_794 3106200023442 10521 
CLU_794 3106200023736 10597 
CLU_794 3106203286401 12078 
CLU_794 3106200023396 13071 
CLU_794 3106200023337 10004 
CLU_794 3106200023418 11660 
CLU_794 3106200023469 12956 
CLU_794 3106200023361 13297 
CLU_794 3106200023930 13297 
CLU_794 3106209077324 14014 
CLU_794 3106202695472 13794 
CLU_794 3106202695480 11860 
CLU_794 3106200023345 11299 
CLU_794 3106200023450 9248 
CLU_794 3106200023426 13220 
CLU_794 3106200023558 11554 
CLU_794 3106200023531 6121 
CLU_794 3106200023507 5937 
CLU_794 3106200024023 12117 
CLU_794 3106207995369 11243 
CLU_794 3106200024007 11243 
CLU_794 3106200023892 8947 
CLU_794 3106202708310 9635 
CLU_794 3106205618312 7444 
CLU_794 3106200023477 9610 
CLU_794 3106200023485 11415 
CLU_794 3106200023493 9877 
CLU_794 3106200022632 16860 
CLU_794 3106200022624 17519 
CLU_794 3106200022705 18803 
CLU_794 3106200022713 19969 
CLU_794 3106200022659 14399 
CLU_794 3106200022640 14399 
CLU_794 3106200022586 14619 
CLU_794 3106203232271 19368 
CLU_794 3106200022608 19627 
CLU_794 3106200022748 18238 
CLU_794 3106200022756 15138 
CLU_794 3106203015998 14679 
CLU_794 3106203008525 19862 
CLU_794 3106200022543 18849 
CLU_794 3106200022675 14177 
CLU_794 3106200022578 16073 
CLU_794 3106200022616 17184 
CLU_794 3106200023043 5722 
CLU_794 3106200023035 6774 
CLU_794 3106200023132 7444 
CLU_794 3106205432243 3611 
CLU_794 3106200023140 2265 
CLU_794 3106200023094 3967 
CLU_794 3106202820609 4792 
CLU_794 3106204908732 4480 
CLU_794 3106200023159 4592 
CLU_794 3106200023787 7929 
CLU_794 3106200023248 7622 
CLU_794 3106205219175 8270 
CLU_794 3106200023795 6692 
CLU_794 3106200023256 6230 
CLU_794 3106200023264 7358 
CLU_794 3106202695456 6886 
CLU_794 3106205866383 5717 
CLU_794 3106200023728 4885 
CLU_794 3106200023213 6301 
CLU_794 3106200023817 8925 
CLU_794 3106209166718 9419 
CLU_794 3106200023701 10628 
CLU_794 3106200023779 9981 
CLU_794 3106202695421 7086 
CLU_794 3106200023221 5595 
CLU_794 3106200023515 9955 
CLU_794 3106200023744 12275 
CLU_794 3106200023655 13498 
CLU_794 3106209166793 10932 
CLU_794 3106200023671 11032 
CLU_794 3106203411451 11371 
CLU_794 3106200023604 13598 
CLU_794 3106200023639 13676 
CLU_794 3106200023663 12701 
CLU_794 3106200023574 11987 
CLU_794 3106200023647 11216 
CLU_794 3106206368379 10936 
CLU_794 3106200023620 14097 
CLU_794 3106200023698 14041 
CLU_794 3106200023019 9899 
CLU_794 3106200023612 12104 
CLU_794 3106205471532 13676 
CLU_794 3106200023590 10553 
CLU_794 3106203426637 13361 
CLU_795 3106200022772 3683 
CLU_795 3106200023388 1365 
CLU_795 3106200024155 5389 
CLU_795 3106200024139 4413 
CLU_795 3106200024104 3389 
CLU_795 3106200024147 3350 
CLU_795 3106200024120 2651 
CLU_795 3106202695766 1893 
CLU_795 3106207772106 1609 
CLU_795 3106200024163 4828 
CLU_795 3106200024090 2758 
CLU_795 3106203002446 3711 
CLU_795 3106200022950 4378 
CLU_795 3106200023000 3886 
CLU_795 3106200022993 2794 
CLU_795 3106200022853 4347 
CLU_795 3106200022861 5691 
CLU_795 3106200022926 524 
CLU_795 3106200022969 3290 
CLU_795 3106200022888 2189 
CLU_795 3106200022845 3730 
CLU_795 3106200022896 5429 
CLU_795 3106200023183 2525 
CLU_795 3106200023175 4079 
CLU_795 3106200023191 4297 
CLU_795 3106200023167 3295 
CLU_795 3106202695731 1989 
CLU_795 3106200023205 3370 
CLU_795 3106200023108 5141 
CLU_795 3106200023086 4365 
CLU_795 3106200023868 7045 
CLU_795 3106202695448 7723 
CLU_795 3106200023906 7973 
CLU_795 3106200023884 8692 
CLU_795 3106202695774 3926 
CLU_795 3106200023825 3426 
CLU_795 3106200024015 1533 
CLU_795 3106203451658 3309 
CLU_795 3106202695464 5828 
CLU_795 3106200023841 7438 
CLU_795 3106200023914 5153 
CLU_795 3106200023965 9286 
CLU_795 3106200023957 2146 
CLU_795 3106200024171 5371 
CLU_795 3106200555142 9451 
CLU_795 3106202695499 7796 
CLU_795 3106200023434 7733 
CLU_795 3106200023760 7733 
CLU_795 3106200023442 6084 
CLU_795 3106200023736 6196 
CLU_795 3106203286401 7834 
CLU_795 3106200023396 8616 
CLU_795 3106200023337 5775 
CLU_795 3106200023418 7207 
CLU_795 3106200023469 8501 
CLU_795 3106200023361 8864 
CLU_795 3106200023930 8864 
CLU_795 3106209077324 9670 
CLU_795 3106202695472 9433 
CLU_795 3106202695480 7517 
CLU_795 3106200023345 7129 
CLU_795 3106200023450 4852 
CLU_795 3106200023426 8799 
CLU_795 3106200023558 8605 
CLU_795 3106200023531 5530 
CLU_795 3106200023507 4835 
CLU_795 3106200024023 8833 
CLU_795 3106207995369 7602 
CLU_795 3106200024007 7602 
CLU_795 3106200023892 5600 
CLU_795 3106202708310 6585 
CLU_795 3106205618312 6852 
CLU_795 3106200023477 7411 
CLU_795 3106200023485 8857 
CLU_795 3106200023493 7658 
CLU_795 3106200022632 12557 
CLU_795 3106200022624 13312 
CLU_795 3106200022705 14404 
CLU_795 3106200022713 15684 
CLU_795 3106200022659 9979 
CLU_795 3106200022640 9979 
CLU_795 3106200022586 10262 
CLU_795 3106203232271 14913 
CLU_795 3106200022608 15177 
CLU_795 3106200022748 13872 
CLU_795 3106200022756 10954 
CLU_795 3106203015998 10482 
CLU_795 3106203008525 15551 
CLU_795 3106200022543 14394 
CLU_795 3106200022675 10326 
CLU_795 3106200022578 11777 
CLU_795 3106200022616 12783 
CLU_795 3106200023043 8594 
CLU_795 3106200023035 10189 
CLU_795 3106200023132 10219 
CLU_795 3106205432243 7596 
CLU_795 3106200023140 5117 
CLU_795 3106200023094 5590 
CLU_795 3106202820609 7516 
CLU_795 3106204908732 8190 
CLU_795 3106200023159 8028 
CLU_795 3106200023787 9322 
CLU_795 3106200023248 9085 
CLU_795 3106205219175 9729 
CLU_795 3106200023795 8403 
CLU_795 3106200023256 7777 
CLU_795 3106200023264 7970 
CLU_795 3106202695456 9236 
CLU_795 3106205866383 8370 
CLU_795 3106200023728 5742 
CLU_795 3106200023213 6896 
CLU_795 3106200023817 9361 
CLU_795 3106209166718 10859 
CLU_795 3106200023701 11688 
CLU_795 3106200023779 11389 
CLU_795 3106202695421 8141 
CLU_795 3106200023221 7005 
CLU_795 3106200023515 9389 
CLU_795 3106200023744 11914 
CLU_795 3106200023655 13581 
CLU_795 3106209166793 10610 
CLU_795 3106200023671 10378 
CLU_795 3106203411451 10213 
CLU_795 3106200023604 12238 
CLU_795 3106200023639 14045 
CLU_795 3106200023663 13074 
CLU_795 3106200023574 12747 
CLU_795 3106200023647 11808 
CLU_795 3106206368379 11253 
CLU_795 3106200023620 13649 
CLU_795 3106200023698 13194 
CLU_795 3106200023019 10533 
CLU_795 3106200023612 11342 
CLU_795 3106205471532 14045 
CLU_795 3106200023590 10662 
CLU_795 3106203426637 12712 
CLU_796 3106200022772 4206 
CLU_796 3106200023388 1835 
CLU_796 3106200024155 5898 
CLU_796 3106200024139 4919 
CLU_796 3106200024104 3847 
CLU_796 3106200024147 3874 
CLU_796 3106200024120 3054 
CLU_796 3106202695766 2372 
CLU_796 3106207772106 2084 
CLU_796 3106200024163 5294 
CLU_796 3106200024090 3060 
CLU_796 3106203002446 3774 
CLU_796 3106200022950 4289 
CLU_796 3106200023000 3567 
CLU_796 3106200022993 3031 
CLU_796 3106200022853 4659 
CLU_796 3106200022861 5675 
CLU_796 3106200022926 0 
CLU_796 3106200022969 3073 
CLU_796 3106200022888 2140 
CLU_796 3106200022845 3337 
CLU_796 3106200022896 5414 
CLU_796 3106200023183 2084 
CLU_796 3106200023175 3622 
CLU_796 3106200023191 3790 
CLU_796 3106200023167 2772 
CLU_796 3106202695731 1537 
CLU_796 3106200023205 2872 
CLU_796 3106200023108 4619 
CLU_796 3106200023086 3857 
CLU_796 3106200023868 7196 
CLU_796 3106202695448 7912 
CLU_796 3106200023906 8023 
CLU_796 3106200023884 8676 
CLU_796 3106202695774 3629 
CLU_796 3106200023825 3130 
CLU_796 3106200024015 1536 
CLU_796 3106203451658 3427 
CLU_796 3106202695464 5938 
CLU_796 3106200023841 7495 
CLU_796 3106200023914 5142 
CLU_796 3106200023965 9331 
CLU_796 3106200023957 2086 
CLU_796 3106200024171 5526 
CLU_796 3106200555142 9427 
CLU_796 3106202695499 7314 
CLU_796 3106200023434 8131 
CLU_796 3106200023760 8131 
CLU_796 3106200023442 6458 
CLU_796 3106200023736 6600 
CLU_796 3106203286401 8288 
CLU_796 3106200023396 8944 
CLU_796 3106200023337 6241 
CLU_796 3106200023418 7552 
CLU_796 3106200023469 8828 
CLU_796 3106200023361 9137 
CLU_796 3106200023930 9137 
CLU_796 3106209077324 9875 
CLU_796 3106202695472 9647 
CLU_796 3106202695480 7944 
CLU_796 3106200023345 7601 
CLU_796 3106200023450 5265 
CLU_796 3106200023426 9182 
CLU_796 3106200023558 8423 
CLU_796 3106200023531 5046 
CLU_796 3106200023507 4371 
CLU_796 3106200024023 8716 
CLU_796 3106207995369 7556 
CLU_796 3106200024007 7556 
CLU_796 3106200023892 5463 
CLU_796 3106202708310 6401 
CLU_796 3106205618312 6386 
CLU_796 3106200023477 7103 
CLU_796 3106200023485 8615 
CLU_796 3106200023493 7356 
CLU_796 3106200022632 12987 
CLU_796 3106200022624 13765 
CLU_796 3106200022705 14795 
CLU_796 3106200022713 16116 
CLU_796 3106200022659 10361 
CLU_796 3106200022640 10361 
CLU_796 3106200022586 10677 
CLU_796 3106203232271 15238 
CLU_796 3106200022608 15520 
CLU_796 3106200022748 14278 
CLU_796 3106200022756 11414 
CLU_796 3106203015998 10941 
CLU_796 3106203008525 15976 
CLU_796 3106200022543 14718 
CLU_796 3106200022675 10829 
CLU_796 3106200022578 12210 
CLU_796 3106200022616 13173 
CLU_796 3106200023043 8090 
CLU_796 3106200023035 9704 
CLU_796 3106200023132 9707 
CLU_796 3106205432243 7174 
CLU_796 3106200023140 4655 
CLU_796 3106200023094 5071 
CLU_796 3106202820609 7013 
CLU_796 3106204908732 7737 
CLU_796 3106200023159 7556 
CLU_796 3106200023787 8799 
CLU_796 3106200023248 8562 
CLU_796 3106205219175 9206 
CLU_796 3106200023795 7878 
CLU_796 3106200023256 7252 
CLU_796 3106200023264 7459 
CLU_796 3106202695456 8716 
CLU_796 3106205866383 7860 
CLU_796 3106200023728 5218 
CLU_796 3106200023213 6381 
